"Dist Code","Year","State Code","State Name","Dist Name","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)"
"190","1994","12","Uttar Pradesh","Muzaffarnagar","141.67","434.28","3065.43"
"190","1995","12","Uttar Pradesh","Muzaffarnagar","133.55","405.76","3038.26"
"190","1996","12","Uttar Pradesh","Muzaffarnagar","136.06","441.03","3241.44"
"190","1997","12","Uttar Pradesh","Muzaffarnagar","129.53","424.9","3280.32"
"190","1998","12","Uttar Pradesh","Muzaffarnagar","133.33","403.06","3023.03"
"190","1999","12","Uttar Pradesh","Muzaffarnagar","136.64","478.76","3503.81"
"190","2000","12","Uttar Pradesh","Muzaffarnagar","135.56","473.17","3490.48"
"190","2001","12","Uttar Pradesh","Muzaffarnagar","131.73","489.19","3713.58"
"190","2002","12","Uttar Pradesh","Muzaffarnagar","115.85","388.21","3350.97"
"190","2003","12","Uttar Pradesh","Muzaffarnagar","125.02","433.33","3466.09"
"190","2004","12","Uttar Pradesh","Muzaffarnagar","129.3","426.39","3297.68"
"190","2005","12","Uttar Pradesh","Muzaffarnagar","126.1","424.06","3362.89"
"190","2006","12","Uttar Pradesh","Muzaffarnagar","121.35","392.85","3237.33"
"190","2007","12","Uttar Pradesh","Muzaffarnagar","120.0","395.3","3294.17"
"190","2008","12","Uttar Pradesh","Muzaffarnagar","129.64","425.09","3279.0"
"190","2009","12","Uttar Pradesh","Muzaffarnagar","138.57","476.81","3440.93"
"190","2010","12","Uttar Pradesh","Muzaffarnagar","135.98","459.17","3376.75"
"190","2011","12","Uttar Pradesh","Muzaffarnagar","134.63","529.33","3931.74"
"190","2012","12","Uttar Pradesh","Muzaffarnagar","131.45","485.13","3690.6"
"190","2013","12","Uttar Pradesh","Muzaffarnagar","121.63","452.83","3723.01"
"190","2014","12","Uttar Pradesh","Muzaffarnagar","128.14","370.84","2894.02"
"190","2015","12","Uttar Pradesh","Muzaffarnagar","136.38","513.21","3763.09"
"190","2016","12","Uttar Pradesh","Muzaffarnagar","129.4","543.35","4199.1"
"190","2017","12","Uttar Pradesh","Muzaffarnagar","135.26","569.23","4208.48"
"191","1966","12","Uttar Pradesh","Meerut","181.7","241.1","1326.91"
"191","1967","12","Uttar Pradesh","Meerut","210.3","319.8","1520.68"
"191","1968","12","Uttar Pradesh","Meerut","205.6","314.7","1530.64"
"191","1969","12","Uttar Pradesh","Meerut","207.2","336.8","1625.48"
"191","1970","12","Uttar Pradesh","Meerut","227.6","394.0","1731.11"
"191","1971","12","Uttar Pradesh","Meerut","230.2","407.6","1770.63"
"191","1972","12","Uttar Pradesh","Meerut","228.5","463.1","2026.7"
"191","1973","12","Uttar Pradesh","Meerut","226.0","274.9","1216.37"
"191","1974","12","Uttar Pradesh","Meerut","234.3","335.2","1430.64"
"191","1975","12","Uttar Pradesh","Meerut","230.3","410.1","1780.72"
"191","1976","12","Uttar Pradesh","Meerut","238.1","442.5","1858.46"
"191","1977","12","Uttar Pradesh","Meerut","227.7","414.0","1818.18"
"191","1978","12","Uttar Pradesh","Meerut","246.8","510.5","2068.48"
"191","1979","12","Uttar Pradesh","Meerut","254.4","516.3","2029.48"
"191","1980","12","Uttar Pradesh","Meerut","255.6","595.7","2330.59"
"191","1981","12","Uttar Pradesh","Meerut","247.7","581.9","2349.21"
"191","1982","12","Uttar Pradesh","Meerut","254.9","642.4","2520.2"
"191","1983","12","Uttar Pradesh","Meerut","254.3","619.7","2436.89"
"191","1984","12","Uttar Pradesh","Meerut","251.9","868.2","3446.61"
"191","1985","12","Uttar Pradesh","Meerut","251.5","805.8","3203.98"
"191","1986","12","Uttar Pradesh","Meerut","248.0","686.3","2767.34"
"191","1987","12","Uttar Pradesh","Meerut","239.5","626.8","2617.12"
"191","1988","12","Uttar Pradesh","Meerut","240.0","737.6","3073.33"
"191","1989","12","Uttar Pradesh","Meerut","237.1","741.3","3126.53"
"191","1990","12","Uttar Pradesh","Meerut","222.24","719.22","3236.23"
"191","1991","12","Uttar Pradesh","Meerut","222.7","732.54","3289.39"
"191","1992","12","Uttar Pradesh","Meerut","229.21","732.27","3194.8"
"191","1993","12","Uttar Pradesh","Meerut","229.72","796.49","3467.29"
"191","1994","12","Uttar Pradesh","Meerut","224.96","793.65","3527.96"
"191","1995","12","Uttar Pradesh","Meerut","214.28","742.19","3463.56"
"191","1996","12","Uttar Pradesh","Meerut","215.56","762.38","3536.72"
"191","1997","12","Uttar Pradesh","Meerut","247.03","855.35","3462.46"
"191","1998","12","Uttar Pradesh","Meerut","242.7","804.39","3314.35"
"191","1999","12","Uttar Pradesh","Meerut","252.96","925.95","3660.48"
"191","2000","12","Uttar Pradesh","Meerut","260.22","906.93","3485.28"
"191","2001","12","Uttar Pradesh","Meerut","251.78","912.4","3623.77"
"191","2002","12","Uttar Pradesh","Meerut","242.2","867.93","3583.57"
"191","2003","12","Uttar Pradesh","Meerut","260.79","927.49","3556.46"
"191","2004","12","Uttar Pradesh","Meerut","243.66","846.51","3474.19"
"191","2005","12","Uttar Pradesh","Meerut","240.33","810.67","3373.15"
"191","2006","12","Uttar Pradesh","Meerut","237.81","877.31","3689.09"
"191","2007","12","Uttar Pradesh","Meerut","236.72","827.67","3496.36"
"191","2008","12","Uttar Pradesh","Meerut","241.63","899.24","3721.51"
"191","2009","12","Uttar Pradesh","Meerut","244.3","880.05","3602.27"
"191","2010","12","Uttar Pradesh","Meerut","232.38","940.46","4047.15"
"191","2011","12","Uttar Pradesh","Meerut","231.57","979.94","4231.74"
"191","2012","12","Uttar Pradesh","Meerut","197.58","898.26","4546.2"
"191","2013","12","Uttar Pradesh","Meerut","222.91","972.08","4360.94"
"191","2014","12","Uttar Pradesh","Meerut","214.56","661.69","3084.02"
"191","2015","12","Uttar Pradesh","Meerut","216.44","846.34","3910.32"
"191","2016","12","Uttar Pradesh","Meerut","219.19","964.37","4399.81"
"191","2017","12","Uttar Pradesh","Meerut","219.37","932.17","4249.36"
"192","1966","12","Uttar Pradesh","Buland Shahar","123.5","167.2","1353.85"
"192","1967","12","Uttar Pradesh","Buland Shahar","173.5","312.4","1800.58"
"192","1968","12","Uttar Pradesh","Buland Shahar","176.5","245.7","1392.07"
"192","1969","12","Uttar Pradesh","Buland Shahar","178.8","259.0","1448.55"
"192","1970","12","Uttar Pradesh","Buland Shahar","199.0","396.2","1990.95"
"192","1971","12","Uttar Pradesh","Buland Shahar","201.3","419.5","2083.95"
"192","1972","12","Uttar Pradesh","Buland Shahar","207.7","438.1","2109.29"
"192","1973","12","Uttar Pradesh","Buland Shahar","194.6","212.5","1091.98"
"192","1974","12","Uttar Pradesh","Buland Shahar","192.4","335.7","1744.8"
"192","1975","12","Uttar Pradesh","Buland Shahar","199.6","352.8","1767.54"
"192","1976","12","Uttar Pradesh","Buland Shahar","218.4","399.9","1831.04"
"192","1977","12","Uttar Pradesh","Buland Shahar","209.9","419.8","2000.0"
"192","1978","12","Uttar Pradesh","Buland Shahar","223.1","452.7","2029.13"
"192","1979","12","Uttar Pradesh","Buland Shahar","236.7","501.0","2116.6"
"192","1980","12","Uttar Pradesh","Buland Shahar","216.8","524.7","2420.2"
"192","1981","12","Uttar Pradesh","Buland Shahar","229.52","541.2","2357.96"
"192","1982","12","Uttar Pradesh","Buland Shahar","245.0","629.6","2569.8"
"192","1983","12","Uttar Pradesh","Buland Shahar","250.2","636.4","2543.57"
"192","1984","12","Uttar Pradesh","Buland Shahar","248.0","408.7","1647.98"
"192","1985","12","Uttar Pradesh","Buland Shahar","234.4","729.7","3113.05"
"192","1986","12","Uttar Pradesh","Buland Shahar","240.4","660.5","2747.5"
"192","1987","12","Uttar Pradesh","Buland Shahar","246.5","668.3","2711.16"
"192","1988","12","Uttar Pradesh","Buland Shahar","246.0","791.1","3215.85"
"192","1989","12","Uttar Pradesh","Buland Shahar","223.2","703.4","3151.43"
"192","1990","12","Uttar Pradesh","Buland Shahar","235.52","718.63","3051.25"
"192","1991","12","Uttar Pradesh","Buland Shahar","230.25","738.4","3206.92"
"192","1992","12","Uttar Pradesh","Buland Shahar","227.67","811.05","3562.34"
"192","1993","12","Uttar Pradesh","Buland Shahar","233.76","785.11","3358.55"
"192","1994","12","Uttar Pradesh","Buland Shahar","232.53","820.89","3530.25"
"192","1995","12","Uttar Pradesh","Buland Shahar","232.05","798.55","3441.36"
"192","1996","12","Uttar Pradesh","Buland Shahar","233.63","765.87","3278.15"
"192","1997","12","Uttar Pradesh","Buland Shahar","201.8","716.18","3549.05"
"192","1998","12","Uttar Pradesh","Buland Shahar","202.93","723.23","3563.92"
"192","1999","12","Uttar Pradesh","Buland Shahar","208.41","780.95","3747.16"
"192","2000","12","Uttar Pradesh","Buland Shahar","214.82","801.7","3731.92"
"192","2001","12","Uttar Pradesh","Buland Shahar","206.16","788.95","3826.92"
"192","2002","12","Uttar Pradesh","Buland Shahar","211.64","822.21","3884.89"
"192","2003","12","Uttar Pradesh","Buland Shahar","221.52","782.81","3533.81"
"192","2004","12","Uttar Pradesh","Buland Shahar","220.33","754.78","3425.63"
"192","2005","12","Uttar Pradesh","Buland Shahar","218.54","746.85","3417.46"
"192","2006","12","Uttar Pradesh","Buland Shahar","218.91","817.15","3732.85"
"192","2007","12","Uttar Pradesh","Buland Shahar","219.58","779.56","3550.29"
"192","2008","12","Uttar Pradesh","Buland Shahar","219.76","865.12","3936.71"
"192","2009","12","Uttar Pradesh","Buland Shahar","222.22","819.28","3686.87"
"192","2010","12","Uttar Pradesh","Buland Shahar","225.6","891.36","3950.99"
"192","2011","12","Uttar Pradesh","Buland Shahar","223.58","941.05","4208.99"
"192","2012","12","Uttar Pradesh","Buland Shahar","53.66","242.18","4513.63"
"192","2013","12","Uttar Pradesh","Buland Shahar","216.94","899.48","4146.14"
"192","2014","12","Uttar Pradesh","Buland Shahar","220.02","602.07","2736.36"
"192","2015","12","Uttar Pradesh","Buland Shahar","222.76","855.31","3839.56"
"192","2016","12","Uttar Pradesh","Buland Shahar","220.53","940.78","4266.06"
"192","2017","12","Uttar Pradesh","Buland Shahar","215.96","968.16","4482.97"
"194","1966","12","Uttar Pradesh","Aligarh","124.6","228.6","1834.67"
"194","1967","12","Uttar Pradesh","Aligarh","167.9","264.7","1576.53"
"194","1968","12","Uttar Pradesh","Aligarh","160.6","285.9","1780.2"
"194","1969","12","Uttar Pradesh","Aligarh","169.7","327.0","1926.93"
"194","1970","12","Uttar Pradesh","Aligarh","205.0","422.2","2059.51"
"194","1971","12","Uttar Pradesh","Aligarh","202.3","409.8","2025.7"
"194","1972","12","Uttar Pradesh","Aligarh","222.0","421.9","1900.45"
"194","1973","12","Uttar Pradesh","Aligarh","192.3","232.3","1208.01"
"194","1974","12","Uttar Pradesh","Aligarh","171.1","316.0","1846.87"
"194","1975","12","Uttar Pradesh","Aligarh","168.7","313.3","1857.14"
"194","1976","12","Uttar Pradesh","Aligarh","205.8","379.6","1844.51"
"194","1977","12","Uttar Pradesh","Aligarh","199.7","405.8","2032.05"
"194","1978","12","Uttar Pradesh","Aligarh","212.3","493.3","2323.6"
"194","1979","12","Uttar Pradesh","Aligarh","220.3","405.6","1841.13"
"194","1980","12","Uttar Pradesh","Aligarh","223.6","501.6","2243.29"
"194","1981","12","Uttar Pradesh","Aligarh","198.3","472.5","2382.75"
"194","1982","12","Uttar Pradesh","Aligarh","222.57","576.4","2589.75"
"194","1983","12","Uttar Pradesh","Aligarh","244.8","584.4","2387.25"
"194","1984","12","Uttar Pradesh","Aligarh","242.0","596.6","2465.29"
"194","1985","12","Uttar Pradesh","Aligarh","198.5","523.9","2639.29"
"194","1986","12","Uttar Pradesh","Aligarh","221.8","575.8","2596.03"
"194","1987","12","Uttar Pradesh","Aligarh","227.6","581.5","2554.92"
"194","1988","12","Uttar Pradesh","Aligarh","235.84","661.4","2804.44"
"194","1989","12","Uttar Pradesh","Aligarh","233.6","613.7","2627.14"
"194","1990","12","Uttar Pradesh","Aligarh","220.95","599.93","2715.23"
"194","1991","12","Uttar Pradesh","Aligarh","223.24","627.17","2809.4"
"194","1992","12","Uttar Pradesh","Aligarh","227.65","618.57","2717.2"
"194","1993","12","Uttar Pradesh","Aligarh","239.4","581.15","2427.53"
"194","1994","12","Uttar Pradesh","Aligarh","241.36","738.25","3058.71"
"194","1995","12","Uttar Pradesh","Aligarh","245.73","726.72","2957.39"
"194","1996","12","Uttar Pradesh","Aligarh","248.77","798.17","3208.47"
"194","1997","12","Uttar Pradesh","Aligarh","274.38","898.85","3275.93"
"194","1998","12","Uttar Pradesh","Aligarh","277.21","908.62","3277.73"
"194","1999","12","Uttar Pradesh","Aligarh","290.06","928.87","3202.34"
"194","2000","12","Uttar Pradesh","Aligarh","310.87","1052.01","3384.08"
"194","2001","12","Uttar Pradesh","Aligarh","310.33","996.31","3210.49"
"194","2002","12","Uttar Pradesh","Aligarh","306.45","1031.54","3366.1"
"194","2003","12","Uttar Pradesh","Aligarh","312.8","1020.7","3263.11"
"194","2004","12","Uttar Pradesh","Aligarh","310.98","913.13","2936.3"
"194","2005","12","Uttar Pradesh","Aligarh","307.25","938.09","3053.18"
"194","2006","12","Uttar Pradesh","Aligarh","309.51","881.22","2847.15"
"194","2007","12","Uttar Pradesh","Aligarh","307.36","975.07","3172.4"
"194","2008","12","Uttar Pradesh","Aligarh","308.32","1003.09","3253.41"
"194","2009","12","Uttar Pradesh","Aligarh","311.61","959.94","3080.58"
"194","2010","12","Uttar Pradesh","Aligarh","310.34","1054.14","3396.73"
"194","2011","12","Uttar Pradesh","Aligarh","302.27","1104.79","3654.98"
"194","2012","12","Uttar Pradesh","Aligarh","153.7","551.16","3585.95"
"194","2013","12","Uttar Pradesh","Aligarh","304.52","1120.18","3678.51"
"194","2014","12","Uttar Pradesh","Aligarh","305.4","738.51","2418.17"
"194","2015","12","Uttar Pradesh","Aligarh","292.48","975.22","3334.31"
"194","2016","12","Uttar Pradesh","Aligarh","296.82","1188.1","4002.79"
"194","2017","12","Uttar Pradesh","Aligarh","306.2","1273.52","4159.11"
"195","1966","12","Uttar Pradesh","Mathura","102.9","131.7","1279.88"
"195","1967","12","Uttar Pradesh","Mathura","118.0","192.7","1633.05"
"195","1968","12","Uttar Pradesh","Mathura","127.2","168.6","1325.47"
"195","1969","12","Uttar Pradesh","Mathura","131.0","187.1","1428.24"
"195","1970","12","Uttar Pradesh","Mathura","150.3","264.3","1758.48"
"195","1971","12","Uttar Pradesh","Mathura","154.7","247.7","1601.16"
"195","1972","12","Uttar Pradesh","Mathura","162.2","274.9","1694.82"
"195","1973","12","Uttar Pradesh","Mathura","150.0","159.3","1062.0"
"195","1974","12","Uttar Pradesh","Mathura","133.1","174.8","1313.3"
"195","1975","12","Uttar Pradesh","Mathura","136.5","207.0","1516.48"
"195","1976","12","Uttar Pradesh","Mathura","157.0","245.3","1562.42"
"195","1977","12","Uttar Pradesh","Mathura","152.1","266.5","1752.14"
"195","1978","12","Uttar Pradesh","Mathura","160.1","353.6","2208.62"
"195","1979","12","Uttar Pradesh","Mathura","167.25","306.7","1833.78"
"195","1980","12","Uttar Pradesh","Mathura","170.2","325.0","1909.52"
"195","1981","12","Uttar Pradesh","Mathura","157.0","326.3","2078.34"
"195","1982","12","Uttar Pradesh","Mathura","180.85","451.8","2498.2"
"195","1983","12","Uttar Pradesh","Mathura","192.5","519.0","2696.1"
"195","1984","12","Uttar Pradesh","Mathura","191.5","442.1","2308.62"
"195","1985","12","Uttar Pradesh","Mathura","162.8","396.8","2437.35"
"195","1986","12","Uttar Pradesh","Mathura","188.6","467.6","2479.32"
"195","1987","12","Uttar Pradesh","Mathura","186.6","475.8","2549.84"
"195","1988","12","Uttar Pradesh","Mathura","196.9","542.0","2752.67"
"195","1989","12","Uttar Pradesh","Mathura","179.8","433.1","2408.79"
"195","1990","12","Uttar Pradesh","Mathura","161.63","425.53","2632.74"
"195","1991","12","Uttar Pradesh","Mathura","151.22","448.7","2967.2"
"195","1992","12","Uttar Pradesh","Mathura","182.13","542.47","2978.48"
"195","1993","12","Uttar Pradesh","Mathura","183.68","484.85","2639.65"
"195","1994","12","Uttar Pradesh","Mathura","186.09","589.37","3167.12"
"195","1995","12","Uttar Pradesh","Mathura","179.04","563.86","3149.35"
"195","1996","12","Uttar Pradesh","Mathura","176.89","571.73","3232.12"
"195","1997","12","Uttar Pradesh","Mathura","162.71","540.94","3324.57"
"195","1998","12","Uttar Pradesh","Mathura","179.99","540.53","3003.11"
"195","1999","12","Uttar Pradesh","Mathura","195.01","658.5","3376.75"
"195","2000","12","Uttar Pradesh","Mathura","209.17","713.51","3411.15"
"195","2001","12","Uttar Pradesh","Mathura","200.8","627.9","3126.99"
"195","2002","12","Uttar Pradesh","Mathura","188.94","663.8","3513.28"
"195","2003","12","Uttar Pradesh","Mathura","198.35","655.43","3304.41"
"195","2004","12","Uttar Pradesh","Mathura","188.89","589.55","3121.13"
"195","2005","12","Uttar Pradesh","Mathura","188.55","621.92","3298.44"
"195","2006","12","Uttar Pradesh","Mathura","192.25","541.04","2814.25"
"195","2007","12","Uttar Pradesh","Mathura","191.31","699.77","3657.78"
"195","2008","12","Uttar Pradesh","Mathura","191.44","731.44","3820.73"
"195","2009","12","Uttar Pradesh","Mathura","192.15","619.83","3225.76"
"195","2010","12","Uttar Pradesh","Mathura","194.72","730.03","3749.13"
"195","2011","12","Uttar Pradesh","Mathura","196.3","723.89","3687.67"
"195","2012","12","Uttar Pradesh","Mathura","99.5","368.84","3706.93"
"195","2013","12","Uttar Pradesh","Mathura","194.36","677.55","3486.06"
"195","2014","12","Uttar Pradesh","Mathura","194.21","407.85","2100.05"
"195","2015","12","Uttar Pradesh","Mathura","178.83","617.51","3453.06"
"195","2016","12","Uttar Pradesh","Mathura","194.29","797.35","4104.0"
"195","2017","12","Uttar Pradesh","Mathura","200.42","704.48","3515.0"
"196","1966","12","Uttar Pradesh","Agra","82.7","101.6","1228.54"
"196","1967","12","Uttar Pradesh","Agra","103.7","135.7","1308.58"
"196","1968","12","Uttar Pradesh","Agra","106.1","154.1","1452.4"
"196","1969","12","Uttar Pradesh","Agra","118.9","214.6","1804.88"
"196","1970","12","Uttar Pradesh","Agra","129.0","167.3","1296.9"
"196","1971","12","Uttar Pradesh","Agra","126.8","198.9","1568.61"
"196","1972","12","Uttar Pradesh","Agra","144.7","201.2","1390.46"
"196","1973","12","Uttar Pradesh","Agra","130.2","154.0","1182.8"
"196","1974","12","Uttar Pradesh","Agra","122.7","163.1","1329.26"
"196","1975","12","Uttar Pradesh","Agra","119.8","200.1","1670.28"
"196","1976","12","Uttar Pradesh","Agra","135.4","240.0","1772.53"
"196","1977","12","Uttar Pradesh","Agra","141.8","244.0","1720.73"
"196","1978","12","Uttar Pradesh","Agra","139.6","324.8","2326.65"
"196","1979","12","Uttar Pradesh","Agra","138.1","200.1","1448.95"
"196","1980","12","Uttar Pradesh","Agra","129.4","223.4","1726.43"
"196","1981","12","Uttar Pradesh","Agra","114.7","243.4","2122.06"
"196","1982","12","Uttar Pradesh","Agra","152.0","409.6","2694.74"
